ExpNo,Aminoc,pathINOC,PLANTSP,INOC_PLANT,REP,PLANTINGDAY,HEIGHT_I,BLOCKNUM,HEIGHT_F,FDEATH,A_BIOMASS,B_BIOMASS,SM,DiseaseSev,GROWDAYS,LUH
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,707,5/11/23,5.4,3,9.31,alive,0.028,0.0538,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,708,5/11/23,6.93,4,11.81,alive,0.0164,0.0215,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,709,5/11/23,7.62,1,10.01,alive,0.0222,0.087,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,710,5/11/23,5.28,2,8.04,alive,0.0179,0.0501,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,711,5/11/23,8.42,3,11.07,alive,0.0427,0.0864,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,712,5/11/23,7.24,4,11.29,alive,0.0448,0.0749,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,713,5/11/23,4.71,1,12.55,alive,0.0564,0.094,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,714,5/11/23,6.23,2,12.3,alive,0.0252,0.0486,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,715,5/11/23,6.87,3,11.53,alive,0.0403,0.0812,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,716,5/11/23,5.31,4,10.4,alive,0.0312,0.0449,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,717,5/11/23,6.08,1,9.73,alive,0.0395,0.0796,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,718,5/11/23,6.51,2,11.4,alive,0.0367,0.0561,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,719,5/11/23,6.07,3,8.43,alive,0.0426,0.093,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,720,5/11/23,5.06,4,9.09,alive,0.0326,0.0818,y,NA,75,post-ag
MIR2,invam,35,MW,35MW,721,5/10/23,6.9,1,21.58,alive,0.6294,1.8394,y,NA,74,remnant
MIR2,invam,35,MW,35MW,722,5/10/23,5.7,2,18.08,alive,0.3369,1.742,y,NA,74,remnant
MIR2,invam,35,MW,35MW,723,5/10/23,4.81,3,21.79,alive,0.4085,1.1577,y,NA,74,remnant
MIR2,invam,35,MW,35MW,724,5/10/23,5.13,4,24.19,alive,0.4069,0.9696,y,NA,74,remnant
MIR2,invam,35,MW,35MW,725,5/10/23,5.4,1,19.01,alive,0.3921,1.5423,y,NA,74,remnant
MIR2,invam,35,MW,35MW,726,5/10/23,5.1,2,18.19,alive,0.1507,0.2841,y,NA,74,remnant
MIR2,invam,35,MW,35MW,727,5/10/23,4.34,3,23.34,alive,0.4911,0.962,y,NA,74,remnant
MIR2,invam,35,MW,35MW,728,5/10/23,4.53,4,20.12,alive,0.3534,1.1431,y,NA,74,remnant
MIR2,invam,19,MW,19MW,729,5/10/23,5.8,1,17.48,alive,0.2384,0.6458,y,NA,74,remnant
MIR2,invam,19,MW,19MW,730,5/10/23,5.1,2,20.62,alive,0.4482,1.6888,y,NA,74,remnant
MIR2,invam,19,MW,19MW,731,5/10/23,7.19,3,20.35,alive,0.4044,1.4448,y,NA,74,remnant
MIR2,invam,19,MW,19MW,732,5/10/23,4.1,4,13.39,alive,0.1623,0.6538,y,NA,74,remnant
MIR2,invam,19,MW,19MW,733,5/10/23,4.5,1,12.98,alive,0.139,0.2659,y,NA,74,remnant
MIR2,invam,19,MW,19MW,734,5/10/23,4,2,18.53,alive,0.3672,1.4709,y,NA,74,remnant
MIR2,invam,19,MW,19MW,735,5/10/23,3.91,3,22.12,alive,0.4342,0.9488,y,NA,74,remnant
MIR2,invam,19,MW,19MW,736,5/10/23,4.04,4,15.56,alive,0.2112,0.3827,y,NA,74,remnant
MIR2,invam,87,MW,87MW,737,5/10/23,6.4,1,15.96,alive,0.3272,0.9006,y,NA,74,remnant
MIR2,invam,87,MW,87MW,738,5/10/23,6.4,2,30.26,alive,0.8455,2.4361,y,NA,74,remnant
MIR2,invam,87,MW,87MW,739,5/10/23,5.8,3,19.02,alive,0.205,0.2728,y,NA,74,remnant
MIR2,invam,87,MW,87MW,740,5/10/23,2.7,4,NA,dead,0.0249,0.0113,y,NA,74,remnant
MIR2,invam,87,MW,87MW,741,5/10/23,7.5,1,20.79,alive,0.4307,1.8886,y,NA,74,remnant
MIR2,invam,87,MW,87MW,742,5/10/23,3.5,2,11.42,alive,0.0305,0.0116,y,NA,74,remnant
MIR2,invam,87,MW,87MW,743,5/10/23,5.01,3,12.58,alive,0.2188,0.5012,y,NA,74,remnant
MIR2,invam,87,MW,87MW,744,5/10/23,5.01,4,20.3,alive,0.305,0.8631,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,745,5/10/23,5.7,1,NA,dead,0.0125,0.0016,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,746,5/10/23,5,2,18.1,alive,0.3924,1.7721,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,747,5/10/23,6.3,3,18.02,alive,0.239,0.7847,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,748,5/10/23,4.03,4,22.59,alive,0.544,1.2931,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,749,5/10/23,5.4,1,15,alive,0.2971,1.1559,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,750,5/10/23,4.4,2,12.16,alive,0.1217,0.2371,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,751,5/10/23,5.02,3,22.87,alive,0.3704,0.9845,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,752,5/10/23,5.49,4,20.03,alive,0.3205,1.0092,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,753,5/10/23,5.2,1,15.62,alive,0.3302,0.9569,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,754,5/10/23,5.1,2,20.76,alive,0.5356,1.5584,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,755,5/10/23,6.24,3,20.73,alive,0.2906,0.9503,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,756,5/10/23,5.08,4,19.58,alive,0.2986,0.6243,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,757,5/10/23,5.6,1,18.32,alive,0.2488,0.6245,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,758,5/10/23,4.8,2,17.24,alive,0.2272,0.5727,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,759,5/10/23,5.4,3,20.59,alive,0.2981,0.8048,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,760,5/12/23,4.68,4,11.98,alive,0.0232,0.0288,y,NA,76,remnant
MIR2,native,35,MW,35MW,761,5/12/23,6.5,1,10.52,alive,0.0409,0.0349,y,NA,76,remnant
MIR2,native,35,MW,35MW,762,5/11/23,6.62,2,19.44,alive,0.2987,0.6879,y,NA,75,remnant
MIR2,native,35,MW,35MW,763,5/11/23,4.64,3,19.19,alive,0.2171,0.3153,y,NA,75,remnant
MIR2,native,35,MW,35MW,764,5/11/23,4.66,4,21.8,alive,0.294,0.4882,y,NA,75,remnant
MIR2,native,35,MW,35MW,765,5/11/23,6.85,1,19.87,alive,0.3103,0.6639,y,NA,75,remnant
MIR2,native,35,MW,35MW,766,5/11/23,4.83,2,15.4,alive,0.1889,0.7961,y,NA,75,remnant
MIR2,native,35,MW,35MW,767,5/11/23,6.6,3,18.58,alive,0.2286,0.3291,y,NA,75,remnant
MIR2,native,35,MW,35MW,768,5/11/23,6.01,4,20.13,alive,0.3369,0.4687,y,NA,75,remnant
MIR2,native,19,MW,19MW,769,5/11/23,5.03,1,15.31,alive,0.4469,1.1443,y,NA,75,remnant
MIR2,native,19,MW,19MW,770,5/11/23,4.61,2,17.7,alive,0.2659,0.6276,y,NA,75,remnant
MIR2,native,19,MW,19MW,771,5/11/23,6.78,3,18.83,alive,0.3338,0.7477,y,NA,75,remnant
MIR2,native,19,MW,19MW,772,5/11/23,2.53,4,19.4,alive,0.3207,0.5718,y,NA,75,remnant
MIR2,native,19,MW,19MW,773,5/11/23,3.12,1,16.5,alive,0.2446,0.4094,y,NA,75,remnant
MIR2,native,19,MW,19MW,774,5/11/23,3.59,2,18.39,alive,0.2606,0.4881,y,NA,75,remnant
MIR2,native,19,MW,19MW,775,5/11/23,4.77,3,17.54,alive,0.2433,0.5247,y,NA,75,remnant
MIR2,native,19,MW,19MW,776,5/12/23,7.29,4,17.97,alive,0.3125,1.0454,y,NA,76,remnant
MIR2,native,87,MW,87MW,777,5/11/23,6.53,1,20.59,alive,0.4816,1.1723,y,NA,75,remnant
MIR2,native,87,MW,87MW,778,5/11/23,6.53,2,20.96,alive,0.3645,0.987,y,NA,75,remnant
MIR2,native,87,MW,87MW,779,5/11/23,4.58,3,6.06,alive,0.0076,0.0015,y,NA,75,remnant
MIR2,native,87,MW,87MW,780,5/11/23,4.62,4,22.55,alive,0.3726,0.7655,y,NA,75,remnant
MIR2,native,87,MW,87MW,781,5/11/23,6.18,1,15.33,alive,0.2229,0.6878,y,NA,75,remnant
MIR2,native,87,MW,87MW,782,5/11/23,4.98,2,22.03,alive,0.2934,0.6803,y,NA,75,remnant
MIR2,native,87,MW,87MW,783,5/11/23,4.93,3,20.25,alive,0.2355,0.283,y,NA,75,remnant
MIR2,native,87,MW,87MW,784,5/11/23,3.71,4,8.18,alive,0.0189,0.0195,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,785,5/11/23,5.23,1,17.66,alive,0.3486,0.6554,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,786,5/11/23,6.12,2,22.19,alive,0.3588,1.0191,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,787,5/11/23,5.52,3,20.69,alive,0.3536,0.6114,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,788,5/11/23,4.62,4,18.69,alive,0.3656,0.9028,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,789,5/11/23,6.3,1,9.9,alive,0.0448,0.0687,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,790,5/11/23,4.5,2,17.38,alive,0.3732,0.9897,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,791,5/11/23,4.88,3,16.88,alive,0.1891,0.4188,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,792,5/11/23,3.85,4,7.06,alive,0.0144,0.0193,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,793,5/11/23,5.46,1,17.04,alive,0.3728,0.8705,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,794,5/11/23,6.5,2,18.68,alive,0.2975,0.8879,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,795,5/11/23,6.8,3,14.58,alive,0.1921,0.4939,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,796,5/11/23,3.72,4,17.23,alive,0.2645,0.4043,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,797,5/11/23,5.48,1,22.91,alive,0.396,0.5437,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,798,5/11/23,3.92,2,8.5,alive,0.027,0.0211,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,799,5/11/23,5.41,3,18.07,alive,0.2722,0.2502,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,800,5/11/23,4.51,4,14.13,alive,0.1507,0.0711,y,NA,75,remnant
MIR2,control,35,MW,35MW,801,5/11/23,3.48,1,6.69,alive,0.0103,0.0143,y,NA,75,remnant
MIR2,control,35,MW,35MW,802,5/11/23,7.78,2,10.94,alive,0.0271,0.0705,y,NA,75,remnant
MIR2,control,35,MW,35MW,803,5/11/23,5.69,3,10.67,alive,0.0256,0.0323,y,NA,75,remnant
MIR2,control,35,MW,35MW,804,5/11/23,5.01,4,8.42,alive,0.0292,0.0328,y,NA,75,remnant
MIR2,control,35,MW,35MW,805,5/11/23,4.11,1,10.08,alive,0.0305,0.0241,y,NA,75,remnant
MIR2,control,35,MW,35MW,806,5/11/23,5.45,2,10,alive,0.0297,0.0692,y,NA,75,remnant
MIR2,control,35,MW,35MW,807,5/11/23,4.38,3,8.49,alive,0.0263,0.0604,y,NA,75,remnant
MIR2,control,35,MW,35MW,808,5/12/23,6.22,4,9.87,alive,0.0294,0.0703,y,NA,76,remnant
MIR2,control,19,MW,19MW,809,5/11/23,3.3,1,6.56,alive,0.0135,0.0272,y,NA,75,remnant
MIR2,control,19,MW,19MW,810,5/11/23,6.13,2,9.39,alive,0.0214,0.0447,y,NA,75,remnant
MIR2,control,19,MW,19MW,811,5/11/23,5.21,3,9.8,alive,0.0239,0.0431,y,NA,75,remnant
MIR2,control,19,MW,19MW,812,5/11/23,4.08,4,7.79,alive,0.0175,0.0401,y,NA,75,remnant
MIR2,control,19,MW,19MW,813,5/12/23,4.11,1,8.62,alive,0.0279,0.0265,y,NA,76,remnant
MIR2,control,19,MW,19MW,814,5/11/23,5.35,2,9.3,alive,0.0244,0.0451,y,NA,75,remnant
MIR2,control,19,MW,19MW,815,5/11/23,5.72,3,9.92,alive,0.0152,0.0343,y,NA,75,remnant
MIR2,control,19,MW,19MW,816,5/11/23,4.08,4,8.66,alive,0.0182,0.041,y,NA,75,remnant
MIR2,control,87,MW,87MW,817,5/12/23,6.41,1,9.24,alive,0.0187,0.0711,y,NA,76,remnant
MIR2,control,87,MW,87MW,818,5/11/23,6.17,2,10.11,alive,0.0243,0.0457,y,NA,75,remnant
MIR2,control,87,MW,87MW,819,5/11/23,5.66,3,12.06,alive,0.0425,0.058,y,NA,75,remnant
MIR2,control,87,MW,87MW,820,5/11/23,5.91,4,11.19,alive,0.0273,0.0454,y,NA,75,remnant
MIR2,control,87,MW,87MW,821,5/12/23,4.07,1,9.21,alive,0.0374,0.0519,y,NA,76,remnant
MIR2,control,87,MW,87MW,822,5/11/23,5.41,2,9.32,alive,0.0236,0.0295,y,NA,75,remnant
MIR2,control,87,MW,87MW,823,5/11/23,3.91,3,7.13,alive,0.021,0.013,y,NA,75,remnant
MIR2,control,87,MW,87MW,824,5/11/23,4.49,4,8.63,alive,0.0351,0.0433,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,825,5/11/23,3.72,1,7.77,alive,0.0148,0.0127,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,826,5/11/23,8.19,2,12.25,alive,0.0351,0.0792,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,827,5/11/23,5.6,3,8.88,alive,0.0148,0.0082,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,828,5/12/23,5.22,4,10.39,alive,0.0292,0.0464,y,NA,76,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,829,5/11/23,4.3,1,10.48,alive,0.0282,0.0334,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,830,5/11/23,6.61,2,11.94,alive,0.0383,0.0183,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,831,5/11/23,5.41,3,9.02,alive,0.0183,0.0316,y,NA,75,remnant
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,832,5/12/23,6.02,4,11.25,alive,0.0386,0.0425,y,NA,76,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,833,5/11/23,6.09,1,10.39,alive,0.0501,0.0838,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,834,5/11/23,7.4,2,11.48,alive,0.0476,0.0888,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,835,5/11/23,5.81,3,11.28,alive,0.0223,0.0251,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,836,5/11/23,4.4,4,8.28,alive,0.0257,0.0312,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,837,5/11/23,4.89,1,9.18,alive,0.0278,0.036,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,838,5/11/23,4.56,2,9.75,alive,0.0336,0.0396,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,839,5/11/23,4.31,3,8.95,alive,0.0174,0.0291,y,NA,75,remnant
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,840,5/11/23,4.52,4,9.1,alive,0.0181,0.0269,y,NA,75,remnant
MIR2,invam,35,MW,35MW,841,5/10/23,4.2,1,20.78,alive,0.3931,0.5696,y,NA,74,remnant
MIR2,invam,35,MW,35MW,842,5/10/23,5.4,2,18.85,alive,0.3009,0.584,y,NA,74,remnant
MIR2,invam,35,MW,35MW,843,5/10/23,6.42,3,20.72,alive,0.4924,1.848,y,NA,74,remnant
MIR2,invam,35,MW,35MW,844,5/10/23,4.32,4,20.27,alive,0.3115,0.3533,y,NA,74,remnant
MIR2,invam,35,MW,35MW,845,5/10/23,6.1,1,12.33,alive,0.1175,0.0767,y,NA,74,remnant
MIR2,invam,35,MW,35MW,846,5/10/23,5.8,2,19.1,alive,0.3527,0.7325,y,NA,74,remnant
MIR2,invam,35,MW,35MW,847,5/10/23,5.71,3,17.7,alive,0.2883,1.6522,y,NA,74,remnant
MIR2,invam,35,MW,35MW,848,5/10/23,5.1,4,15.86,alive,0.2719,1.2919,y,NA,74,remnant
MIR2,invam,19,MW,19MW,849,5/10/23,2.3,1,17.03,alive,0.2194,0.4431,y,NA,74,remnant
MIR2,invam,19,MW,19MW,850,5/10/23,4.7,2,17.44,alive,0.6743,2.0981,y,NA,74,remnant
MIR2,invam,19,MW,19MW,851,5/10/23,5.82,3,20.57,alive,0.3325,0.6439,y,NA,74,remnant
MIR2,invam,19,MW,19MW,852,5/10/23,3.98,4,19.31,alive,0.2424,0.189,y,NA,74,remnant
MIR2,invam,19,MW,19MW,853,5/10/23,5,1,NA,dead,NA,NA,y,NA,74,remnant
MIR2,invam,19,MW,19MW,854,5/10/23,6.6,2,16.73,alive,0.2687,NA,y,NA,74,remnant
MIR2,invam,19,MW,19MW,855,5/10/23,6.92,3,18.27,alive,0.282,0.6022,y,NA,74,remnant
MIR2,invam,19,MW,19MW,856,5/10/23,5.03,4,20.99,alive,0.5426,0.9744,y,NA,74,remnant
MIR2,invam,87,MW,87MW,857,5/10/23,5.6,1,16.24,alive,0.3846,0.9164,y,NA,74,remnant
MIR2,invam,87,MW,87MW,858,5/10/23,6.9,2,26.49,alive,0.5761,1.7702,y,NA,74,remnant
MIR2,invam,87,MW,87MW,859,5/10/23,5.2,3,19.58,alive,0.4289,1.1502,y,NA,74,remnant
MIR2,invam,87,MW,87MW,860,5/10/23,6.51,4,23.2,alive,0.4415,0.7945,y,NA,74,remnant
MIR2,invam,87,MW,87MW,861,5/12/23,6.63,1,19.97,alive,0.3631,0.6286,y,NA,76,remnant
MIR2,invam,87,MW,87MW,862,5/10/23,4.8,2,8.03,alive,0.0189,0.0243,y,NA,74,remnant
MIR2,invam,87,MW,87MW,863,5/10/23,5.8,3,16.3,alive,0.2216,0.4781,y,NA,74,remnant
MIR2,invam,87,MW,87MW,864,5/10/23,4.09,4,18.07,alive,0.3262,0.9757,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,865,5/10/23,5.2,1,11.31,alive,0.112,0.2653,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,866,5/10/23,6.3,2,18.21,alive,0.3156,0.6683,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,867,5/12/23,4.78,3,NA,dead,NA,NA,y,NA,76,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,868,5/12/23,6.02,4,18.96,alive,0.2502,0.298,y,NA,76,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,869,5/10/23,5.3,1,NA,dead,0.0083,0.0254,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,870,5/10/23,4.8,2,15.7,alive,0.3137,1.5009,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,871,5/10/23,6.99,3,18.86,alive,0.4103,0.5136,y,NA,74,remnant
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,872,5/12/23,5.62,4,21.16,alive,0.3361,0.5576,y,NA,76,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,873,5/10/23,5.1,1,19.46,alive,0.3774,0.4554,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,874,5/10/23,5.7,2,23.33,alive,0.5578,1.6129,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,875,5/10/23,6.21,3,21.44,alive,0.3756,1.0134,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,876,5/10/23,5.72,4,19.19,alive,0.3857,0.7057,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,877,5/10/23,6.72,1,14.91,alive,0.1371,0.2862,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,878,5/10/23,6.2,2,22.95,alive,0.3539,0.9025,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,879,5/10/23,6.04,3,19.96,alive,0.302,0.4749,y,NA,74,remnant
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,880,5/10/23,6,4,14.9,alive,0.2044,0.7116,y,NA,74,remnant
MIR2,native,35,MW,35MW,881,5/11/23,7.56,1,11.76,alive,0.036,0.0734,y,NA,75,remnant
MIR2,native,35,MW,35MW,882,5/11/23,5.85,2,18.62,alive,0.2766,0.341,y,NA,75,remnant
MIR2,native,35,MW,35MW,883,5/11/23,5.2,3,18.12,alive,0.3509,0.4546,y,NA,75,remnant
MIR2,native,35,MW,35MW,884,5/11/23,6.4,4,28.22,alive,0.547,1.1359,y,NA,75,remnant
MIR2,native,35,MW,35MW,885,5/11/23,5.4,1,18.44,alive,0.425,0.7809,y,NA,75,remnant
MIR2,native,35,MW,35MW,886,5/11/23,4.8,2,8.98,alive,0.0273,0.0823,y,NA,75,remnant
MIR2,native,35,MW,35MW,887,5/11/23,5.16,3,18.29,alive,0.2386,0.3396,y,NA,75,remnant
MIR2,native,35,MW,35MW,888,5/11/23,4.6,4,17.64,alive,0.3263,0.7459,y,NA,75,remnant
MIR2,native,19,MW,19MW,889,5/11/23,5.61,1,20.39,alive,0.4045,0.8052,y,NA,75,remnant
MIR2,native,19,MW,19MW,890,5/11/23,7.09,2,23.62,alive,0.4418,1.0575,y,NA,75,remnant
MIR2,native,19,MW,19MW,891,5/11/23,5.63,3,20.7,alive,0.2864,0.49,y,NA,75,remnant
MIR2,native,19,MW,19MW,892,5/11/23,5.89,4,22.62,alive,0.5634,1.0654,y,NA,75,remnant
MIR2,native,19,MW,19MW,893,5/12/23,6.88,1,10.82,alive,0.0296,0.8053,y,NA,76,remnant
MIR2,native,19,MW,19MW,894,5/11/23,6.71,2,20.3,alive,0.3138,0.3054,y,NA,75,remnant
MIR2,native,19,MW,19MW,895,5/11/23,5.56,3,12.58,alive,0.0851,0.0997,y,NA,75,remnant
MIR2,native,19,MW,19MW,896,5/11/23,6.03,4,19.47,alive,0.3261,0.6699,y,NA,75,remnant
MIR2,native,87,MW,87MW,897,5/11/23,6.3,1,18.69,alive,0.2763,1.0846,y,NA,75,remnant
MIR2,native,87,MW,87MW,898,5/11/23,6.23,2,19.44,alive,0.3447,0.7851,y,NA,75,remnant
MIR2,native,87,MW,87MW,899,5/11/23,4.99,3,20.53,alive,0.4156,0.9749,y,NA,75,remnant
MIR2,native,87,MW,87MW,900,5/11/23,5.7,4,21.08,alive,0.3375,0.7648,y,NA,75,remnant
MIR2,native,87,MW,87MW,901,5/12/23,4.91,1,19.2,alive,0.3353,0.3686,y,NA,76,remnant
MIR2,native,87,MW,87MW,902,5/11/23,4.79,2,16.05,alive,0.237,0.5423,y,NA,75,remnant
MIR2,native,87,MW,87MW,903,5/11/23,5.86,3,17.44,alive,0.2509,0.2249,y,NA,75,remnant
MIR2,native,87,MW,87MW,904,5/11/23,5.23,4,16.62,alive,0.351,0.9914,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,905,5/11/23,7.06,1,18.58,alive,0.3073,0.7232,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,906,5/11/23,4.5,2,9.21,alive,0.0464,0.0973,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,907,5/11/23,6.3,3,19.58,alive,0.3001,0.6185,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,908,5/11/23,4.75,4,10.04,alive,0.0488,0.0781,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,909,5/11/23,5.93,1,19.92,alive,0.4252,0.7797,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,910,5/11/23,5.08,2,15.44,alive,0.286,1.0711,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,911,5/11/23,4.72,3,8.41,alive,0.0252,0.0561,y,NA,75,remnant
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,912,5/11/23,5.18,4,16.52,alive,0.2915,0.9517,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,913,5/11/23,5.72,1,19.4,alive,0.3013,0.6554,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,914,5/11/23,6.59,2,18.4,alive,0.3063,1.4961,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,915,5/11/23,6.11,3,17.2,alive,0.3069,0.9919,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,916,5/11/23,4.19,4,19.22,alive,0.3983,0.9991,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,917,5/11/23,5.98,1,19.82,alive,0.346,0.5775,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,918,5/12/23,4.68,2,17.29,alive,0.2053,0.4054,y,NA,76,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,919,5/11/23,5.29,3,18.22,alive,0.2196,0.3055,y,NA,75,remnant
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,920,5/11/23,3.62,4,16.1,alive,0.2653,0.5189,y,NA,75,remnant
